provnum	stabbrev	deaths_per_bed	nh_covid_deaths	bedcert	tract_density	tract_housing_density	tract_pt_share_u50k	tract_pt_share	tract_pt_share_hc	tract_pov_share	tract_med_income	tract_white_share	tract_black_share	tract_white_nh_share	tract_share_frontline	tract_data	tract_share_nonwhite	tract_pred_nh_pt_share
"555790"	"CA"	0	0	99	9752.525	3.121941	.0490302	.0563113	.113668	.0988976	46466.11	.4279768	.0379418	.2962072	.2548724	1	.5720232	.0424936
"055435"	"CA"	6.470589	5.5	85	8612.716	3.115979	.0394506	.0454155	.106782	.0955604	47669.16	.4608051	.0312575	.3246226	.2463789	1	.5391949	.0373159
"555444"	"CA"	0	0	140	8388.955	2.931249	.0487971	.0527612	.0996571	.0717781	55393.33	.4751109	.0304543	.3652174	.2263759	1	.5248891	.0345877
"055750"	"CA"	0	0	258	9794.643	3.120273	.0406101	.0435809	.1008252	.1012752	45733.4	.4364066	.0372401	.3023339	.2499884	1	.5635934	.0306302
"555734"	"CA"	0	0	27	8663.109	3.09829	.0431117	.0455956	.1094494	.095924	46794.84	.5149038	.0345694	.367087	.2470071	1	.4850962	.0417096
"055517"	"CA"	0	0	65	7739.696	3.011113	.0436364	.046963	.1068374	.0836277	49032.21	.5366339	.0284796	.4022808	.2450352	1	.4633661	.0360392
"555712"	"CA"	0	0	52	5794.852	3.334197	.0220491	.0319027	.114886	.1306156	40432.4	.6082203	.02363	.3132244	.276166	1	.3917797	.1023291
"055017"	"CA"	0	0	144	7084.156	2.967525	.0353909	.0358154	.101131	.1505881	36027.91	.6745173	.0222602	.4801216	.26013	1	.3254827	.0325627
"055109"	"CA"	0	0	92	5852.897	2.940906	.0360007	.0309192	.0939243	.1585121	32605.84	.7144137	.0116367	.5041062	.253312	1	.2855863	.0280754
"055240"	"CA"	0	0	87														
"055959"	"CA"	0	0	95														
"056065"	"CA"	0	0	149	7204.399	3.041042	.0424164	.042331	.0973239	.1687525	32877.08	.6424537	.0220139	.4239018	.2707171	1	.3575463	.0339949
"056048"	"CA"	0	0	99	5914.002	2.923824	.0260523	.0266656	.0959868	.1547921	35587.71	.6965824	.0145567	.4961787	.2680213	1	.3034176	.0250227
"056178"	"CA"	0	0	59	6104.738	3.427822	.0152901	.0163881	.0978213	.1952455	28923.52	.6222051	.0117351	.3067981	.276143	1	.3777949	.0164393
"056416"	"CA"	0	0	99	280.8477	2.485903	.0015516	.0016836	.0685873	.2357229	25215.4	.8793389	.005314	.8149817	.3167711	1	.1206611	0
"555356"	"CA"	0	0	115	1617.055	2.503278	.0115683	.0089747	.094541	.2156418	27108.4	.8516448	.0145399	.77381	.281478	1	.1483552	.0007571
"056258"	"CA"	0	0	113	1729.718	2.492428	.0202234	.0147345	.0811113	.1870783	29391.41	.8543472	.0163683	.7750681	.28656	1	.1456528	.0083923
"555588"	"CA"	0	0	32	1714.102	2.529066	.0116599	.0089923	.0829316	.195415	28191.18	.8496458	.0147662	.7689786	.288653	1	.1503542	.0023577
"05A371"	"CA"	0	0	99														
"555891"	"CA"	9.166667	5.5	60	2299.191	2.538876	.0124108	.009698	.1014375	.2372857	25473.84	.8564793	.0156525	.7630402	.2919616	1	.1435207	.0040525
"056222"	"CA"	0	0	180	2367.666	2.545327	.0102721	.0092773	.0788121	.2290746	27071.97	.8390792	.0163909	.7502949	.283186	1	.1609208	.0037283
"055510"	"CA"	0	0	89	1720.832	2.497083	.0138761	.0109765	.0872355	.1969662	28547.95	.8569	.0155832	.7766638	.2871516	1	.1431	.0024063
"555316"	"CA"	0	0	125	1824.266	2.543047	.0109704	.0102388	.0889885	.2180568	27332.5	.8305701	.0185986	.7418927	.2851337	1	.1694299	.0024829
"555147"	"CA"	0	0	143	1384.448	2.545081	.0105811	.0070443	.0995007	.22053	25204.38	.8554383	.0150642	.7609921	.2984882	1	.1445617	0
"055807"	"CA"	0	0	59	292.1651	2.311293	.0022768	.0022288	.0826043	.1839843	26237.44	.849867	.0261223	.7522656	.2641857	1	.150133	.0002844
"555727"	"CA"	9.166667	5.5	60	5662.411	2.962182	.0340013	.0366164	.1099197	.1262408	36461.73	.5374361	.1171484	.3889862	.3027014	1	.4625639	.0177294
"056238"	"CA"	6.626506	11	166	5443.451	2.99564	.0353232	.0443359	.1088918	.1587785	34004.66	.5125083	.1243596	.3542567	.2985044	1	.4874917	.0171917
"555184"	"CA"	0	0	60	6072.393	3.036929	.0442728	.0539382	.1285966	.1303123	34802.02	.4482268	.1275616	.3188561	.2912289	1	.5517732	.0187745
"055412"	"CA"	0	0	87	5282.805	2.89037	.0273468	.0278996	.0963783	.131605	35271.86	.6316823	.0767257	.4793066	.298529	1	.3683177	.0176089
"056086"	"CA"	0	0	99	5830.671	2.984431	.034681	.0395942	.1053663	.1318054	37523.39	.5273681	.1163987	.3716259	.3002866	1	.4726319	.0176539
"555349"	"CA"	0	0	120	4997.567	2.885237	.0269351	.0317597	.0995735	.123091	37335.41	.6157132	.0838523	.4673805	.2916443	1	.3842868	.0211534
"055014"	"CA"	0	0	99	6480.416	2.978383	.037543	.0451904	.1118328	.1354238	36707.46	.5300339	.1245352	.3697884	.3036318	1	.4699661	.0250805
"055189"	"CA"	0	0	90	5830.671	2.984431	.034681	.0395942	.1053663	.1318054	37523.39	.5273681	.1163987	.3716259	.3002866	1	.4726319	.0176539
"055222"	"CA"	0	0	65	5070.208	2.895639	.032578	.0455226	.1366	.1426096	35438.54	.443608	.1432074	.3248557	.304521	1	.556392	.0126198
"555268"	"CA"	0	0	70	5230.434	2.798212	.0342539	.0335118	.1010099	.1327423	34981.59	.6536399	.0411618	.5219365	.2843352	1	.3463601	.021901
"056090"	"CA"	0	0	181														
"555703"	"CA"	0	0	79	3975.903	2.695453	.0267179	.0309014	.1022707	.135121	34915.82	.7231883	.0294728	.6111703	.2718797	1	.2768117	.0080463
"555127"	"CA"	0	0	59	3975.903	2.695453	.0267179	.0309014	.1022707	.135121	34915.82	.7231883	.0294728	.6111703	.2718797	1	.2768117	.0080463
"056364"	"CA"	0	0	70	5330.482	2.686705	.0218959	.0234414	.0960012	.105504	35943.42	.6809905	.0257198	.5682815	.2866326	1	.3190095	.0069025
"055987"	"CA"	3.819444	5.5	144	3653.808	2.725919	.0289301	.0338256	.088442	.1350179	36158.5	.6790553	.0519072	.5332377	.2760817	1	.3209447	.0087932
"056120"	"CA"	0	0	98	3894.157	2.679437	.028424	.0320065	.1079265	.1003637	38143.41	.7668082	.0196656	.6619034	.2628954	1	.2331918	.0068662
"055268"	"CA"	0	0	83	5336.857	2.664325	.0465447	.0471663	.0875558	.1166301	38187.47	.7022173	.0302767	.5613418	.265833	1	.2977827	.029555
"055854"	"CA"	0	0	99	4419.583	2.77186	.0252965	.0259975	.1032889	.1217662	36402.87	.6931252	.0246032	.5651726	.2783367	1	.3068748	.0085284
"555836"	"CA"	0	0	45	4692.126	2.74992	.0258592	.0267234	.1074569	.1249884	37151.12	.693264	.0274689	.5662158	.2761817	1	.306736	.0102076
"055919"	"CA"	0	0	95	3854.232	2.715143	.0239024	.0243605	.1215482	.1299711	34575.24	.7215495	.0220314	.5956435	.2800865	1	.2784505	.0063368
"555168"	"CA"	0	0	34	4905.097	2.75647	.0280578	.0242206	.1146482	.1371894	33309.56	.6642222	.0295375	.5339423	.2871284	1	.3357778	.0079993
"055756"	"CA"	0	0	72	1721.577	2.712113	.0271895	.0211144	.1138562	.1367975	32200.76	.7621406	.0137494	.6204363	.2787053	1	.2378594	.0146513
"056259"	"CA"	0	0	62	5949.532	3.01862	.0222308	.0187176	.1233068	.1245092	31062.86	.6385019	.0305175	.4829176	.3018373	1	.3614981	.0027828
"555120"	"CA"	0	0	99	4916.072	2.820192	.0305545	.0391898	.1117758	.109802	36070.61	.667891	.0347404	.5397285	.2766905	1	.332109	.0161895
"056072"	"CA"	0	0	90	3975.903	2.695453	.0267179	.0309014	.1022707	.135121	34915.82	.7231883	.0294728	.6111703	.2718797	1	.2768117	.0080463
"555258"	"CA"	0	0	27	3848.339	2.645565	.0296287	.0326243	.0894331	.1210454	37845.82	.726496	.0315684	.5941513	.2628914	1	.273504	.0134222
"05A213"	"CA"	0	0	427														
"056411"	"CA"	0	0	116	5132.043	2.752561	.0349663	.032276	.1116234	.12221	36322.71	.687302	.0271311	.5627484	.2776415	1	.312698	.0135718
"555820"	"CA"	0	0	38														
"056301"	"CA"	0	0	120	4838.035	3.009446	.0170297	.0184634	.0880787	.1641449	32451.96	.7064532	.0437464	.4776158	.3068238	1	.2935468	.0074887
"055635"	"CA"	3.793104	5.5	145	4522.268	3.107875	.014506	.0156149	.0898895	.1955876	29262.29	.7101204	.0293104	.4481155	.3212937	1	.2898796	.0100339
"055185"	"CA"	0	0	104	4785.634	3.06689	.0128778	.0132589	.0879592	.1962716	28551.75	.7140816	.0395456	.4403896	.323417	1	.2859184	.0040337
"055849"	"CA"	0	0	99	4719.065	3.010588	.0204841	.0196496	.0949278	.1943371	30575.07	.7051316	.0430271	.4445817	.3191681	1	.2948684	.007252
"055839"	"CA"	0	0	71	2769.68	3.279163	.00625	.0087991	.0612168	.1814906	27177.49	.7882289	.0255283	.327554	.3587479	1	.2117711	.0039248
"555190"	"CA"	3.055556	5.5	180	6073.581	3.063096	.0212646	.023149	.0841508	.1974705	29347.77	.676083	.0454409	.4036362	.3158121	1	.323917	.0111194
"055475"	"CA"	0	0	99	4230.272	3.227486	.0108689	.0116249	.104078	.2356553	26246.73	.6580549	.0354124	.3692731	.3247707	1	.3419451	.0028207
"555749"	"CA"	0	0	50	4522.268	3.107875	.014506	.0156149	.0898895	.1955876	29262.29	.7101204	.0293104	.4481155	.3212937	1	.2898796	.0100339
"055935"	"CA"	0	0	46	4561.263	3.311952	.0153035	.0159086	.1044974	.203758	26952.82	.6929611	.0343535	.3785422	.3353375	1	.3070389	.0019602
"555355"	"CA"	5.555556	5.5	99	5474.539	3.027328	.0163676	.0189618	.0895539	.1840571	32538.88	.670121	.0454832	.4316979	.3042742	1	.329879	.0096492
"555347"	"CA"	0	0	31	5563.415	3.139024	.0196384	.0185613	.0979884	.2030216	29119.39	.7034889	.0285557	.420713	.3282327	1	.2965111	.0117313
"555898"	"CA"	0	0	59	5190.893	2.974464	.015991	.0157056	.0842033	.1867185	29116.05	.7246366	.0432086	.4673147	.3200027	1	.2753634	.0044582
"555118"	"CA"	0	0	175	5094.159	3.090159	.0146829	.0148701	.0900622	.2019969	28730.76	.7132507	.0386242	.427167	.3224913	1	.2867493	.0034228
"055084"	"CA"	0	0	99	4779.744	3.090052	.0091421	.0091846	.0879142	.1696079	29794.53	.7306584	.0386812	.4409276	.324485	1	.2693416	.0019751
"055869"	"CA"	0	0	70	5415.099	3.078408	.0206145	.0204278	.0957668	.2059359	29586.51	.6701227	.0496606	.4097298	.3212509	1	.3298773	.0099225
"055011"	"CA"	0	0	99	4534.696	3.214189	.0113113	.0128096	.0804855	.1812004	28824.98	.6843758	.043518	.3993158	.3313549	1	.3156242	.0008848
"05A024"	"CA"	0	0	194														
"056155"	"CA"	0	0	115														
"555240"	"CA"	15.27778	22	144	4465.072	3.163203	.0148988	.0133296	.0900945	.2135037	28926.38	.6890625	.0321329	.4185661	.3224646	1	.3109375	.006402
"555430"	"CA"	0	0	145	2872.573	2.93112	.0143836	.0163071	.0846627	.1817853	29381.38	.6953765	.0305585	.510879	.2888084	1	.3046235	.0070323
"555535"	"CA"	0	0	99	1920.682	2.97376	.0094485	.0095521	.0870163	.2089316	26433.93	.7043504	.0182062	.5029627	.2890757	1	.2956496	.0027416
"055092"	"CA"	0	0	59	2630.523	2.862071	.0128659	.0165308	.0859873	.2034522	28575.81	.721908	.0267058	.5452586	.2823918	1	.278092	.0042097
"056346"	"CA"	0	0	130	2780.764	2.932366	.0111839	.0108614	.0769774	.2232223	27120.55	.6895862	.0253312	.479728	.2901073	1	.3104138	.0029705
"056274"	"CA"	0	0	58	1281.657	2.556516	.0063449	.0057135	.1617354	.2149839	25151.01	.8497729	.0132439	.7287387	.313435	1	.1502271	.0004389
"055489"	"CA"	0	0	55														
"055551"	"CA"	0	0	99	3260.671	3.301962	.0080646	.0058515	.093846	.3303924	22070.53	.7510477	.0116104	.3314829	.2457138	1	.2489523	.0095932
"555354"	"CA"	0	0	44	3991.444	3.298121	.0119668	.011823	.0726971	.3075817	25585.26	.7289947	.0268902	.3166406	.2707968	1	.2710053	.0796475
"555663"	"CA"	5.555556	5.5	99	3246.012	3.357992	.0100189	.0089422	.0850314	.3271339	22833.24	.7442456	.0177384	.2946468	.2607511	1	.2557544	.0237191
"555861"	"CA"	0	0	99	3525.704	3.359994	.0075625	.006354	.0857098	.2724915	26860.23	.7526399	.0298685	.3100181	.2816405	1	.2473601	.0196211
"055568"	"CA"	3.956835	5.5	139	3482.327	3.403861	.0087877	.0076231	.0907833	.3321159	22698.8	.7305606	.0227103	.2950002	.2521631	1	.2694394	.0151944
"055604"	"CA"	16.47727	29	176	3310.244	3.294147	.0137143	.0118685	.0896962	.2806186	26945.6	.7348191	.0239553	.3331811	.2738364	1	.2651809	.0563571
"055649"	"CA"	0	0	93	3633.387	3.355798	.0118925	.0093092	.0798427	.2854865	25626.37	.7568592	.0281244	.3243982	.2832448	1	.2431408	.0320881
"055448"	"CA"	14.43299	14	97	3524.927	3.656087	.0096498	.0072129	.0881334	.3254941	22276.98	.7444726	.0158428	.1977026	.2717985	1	.2555274	.0054772
"555396"	"CA"	0	0	70	3206.037	3.390039	.0103454	.00891	.0807452	.2709214	28063.85	.7600489	.0161172	.3203661	.2707857	1	.2399511	.0490168
"555766"	"CA"	0	0	35	3174.874	3.34241	.0084729	.0060912	.0915844	.3212774	22390.42	.7497034	.0128766	.3227815	.2502174	1	.2502966	.0097656
"555658"	"CA"	11.11111	11	99	3673.428	3.392006	.0089883	.006769	.0913586	.3402304	21754.88	.7536913	.0130586	.2994353	.2504793	1	.2463087	.0062856
"555125"	"CA"	13.26531	13	98	3045.788	3.197509	.0106003	.0098346	.0985924	.2475389	28722.88	.745996	.0236712	.3798235	.2712909	1	.254004	.0765951
"056261"	"CA"	0	0	99	3633.387	3.355798	.0118925	.0093092	.0798427	.2854865	25626.37	.7568592	.0281244	.3243982	.2832448	1	.2431408	.0320881
"055916"	"CA"	5.555556	5.5	99	3504.305	3.164593	.0140836	.011278	.0997451	.2603639	29182.7	.7507426	.0235956	.3741351	.2784875	1	.2492574	.0739795
"05A198"	"CA"	0	0	201														
"555208"	"CA"	3.928571	5.5	140	3445.976	3.187541	.0126215	.0108011	.0962975	.2467844	28956.55	.7421384	.0248348	.3756651	.2743899	1	.2578616	.0576441
"056423"	"CA"	0	0	62	4393.713	3.400319	.0114211	.0089571	.1019182	.3770335	19692.17	.7391532	.0196228	.2471467	.2418577	1	.2608468	.0106914
"555209"	"CA"	0	0	68	963.0455	2.415947	.0107802	.0090113	.1315973	.1409805	28725.97	.8586646	.0120264	.761704	.2687107	1	.1413354	.0016039
"555736"	"CA"	0	0	210	1191.96	2.459625	.0117843	.0118519	.1254012	.1528937	30188.02	.8317145	.0166476	.7301394	.2609721	1	.1682855	.0007963
"056200"	"CA"	0	0	66	3978.5	2.83506	.0279069	.0206445	.0919576	.1172248	32932	.8480681	.0179543	.5718363	.2463081	1	.1519319	.1732653
"056379"	"CA"	0	0	82	8017.398	3.405251	.022738	.0171987	.085645	.1398681	33321.84	.7704928	.0251884	.3623169	.2599349	1	.2295072	.0728865
"555066"	"CA"	0	0	99	2747.955	3.499636	.0185864	.0163944	.0992692	.1771418	27905.55	.8176958	.015423	.2433302	.2923456	1	.1823042	.1122988
"555857"	"CA"	0	0	48	4928.181	3.033865	.0165291	.0131867	.0869244	.0797515	39041.89	.79138	.0181986	.546778	.2442059	1	.20862	.0239019
"555223"	"CA"	0	0	99	5702.918	3.144992	.0181381	.0150137	.0771002	.1227059	36620.57	.7661816	.0259387	.4579096	.2538041	1	.2338184	.0514051
"055342"	"CA"	4.471545	5.5	123	5866.44	3.113169	.0194437	.0177123	.1006499	.1072538	38525.5	.7444127	.0313564	.5033918	.2527656	1	.2555873	.036353
"555478"	"CA"	0	0	188	7184.681	3.191346	.026244	.021847	.0874219	.1322309	33810.36	.7424247	.0360246	.394137	.2669286	1	.2575753	.1002848
"555163"	"CA"	0	0	193	10469.34	3.9794	.0201586	.0179374	.1023416	.1884875	28058.29	.7173653	.0327603	.2049547	.2808674	1	.2826347	.0540892
"555770"	"CA"	0	0	114	6937.356	3.246827	.0262819	.0218228	.0867299	.1494172	33557.34	.7294415	.0305349	.3795917	.2650971	1	.2705585	.0608827
"555458"	"CA"	0	0	99	9325.429	3.708061	.0227118	.0186082	.096457	.1578786	30079.36	.741872	.0287786	.2644403	.2728927	1	.258128	.0666385
"055022"	"CA"	0	0	61	5077.924	3.119219	.0199029	.0188336	.0896414	.1015229	39329.84	.7728944	.0199848	.5117052	.2452738	1	.2271056	.0220335
"055597"	"CA"	0	0	98	10208.49	3.839991	.0202644	.0165247	.0910758	.1680771	29808.63	.7172859	.032713	.2341152	.2805737	1	.2827141	.0431085
"555794"	"CA"	0	0	99	6363.938	2.999251	.0306622	.0249436	.0902342	.1216099	38236.09	.7001163	.0341332	.4754936	.2509218	1	.2998837	.0380773
"555876"	"CA"	0	0	45	7456.953	3.211789	.0218761	.0194129	.0939046	.1424636	34834.39	.7270518	.0313494	.4038615	.2593103	1	.2729482	.0443144
"055719"	"CA"	0	0	71	7688.747	3.337566	.0226158	.0164853	.0877139	.1136542	32837.57	.7956769	.0248303	.3831988	.2703817	1	.2043231	.1109558
"055861"	"CA"	0	0	74	4734.992	2.912137	.0259576	.0185622	.0850419	.1025307	33302.75	.8064732	.0161201	.5252246	.2489032	1	.1935268	.1155915
"555701"	"CA"	0	0	99	9722.018	3.14407	.0400231	.0330061	.1021243	.1616359	32477.9	.66812	.0319043	.4091736	.2771935	1	.33188	.0460837
"055957"	"CA"	0	0	99														
"055566"	"CA"	0	0	96	6985.408	3.283104	.0258156	.0214774	.0978748	.1538065	31946	.750967	.031579	.3544327	.2733443	1	.249033	.1129488
"055438"	"CA"	0	0	140	5185.783	2.925037	.0284627	.0279252	.1218456	.1892132	31521.79	.6597751	.0441309	.4324174	.2761208	1	.3402249	.0054244
"555769"	"CA"	0	0	37	5463.82	2.900424	.0401965	.0417929	.0996412	.1501768	34338.67	.6295052	.0515484	.4452496	.2672514	1	.3704948	.0075945
"055922"	"CA"	0	0	112	6571.196	2.869868	.0511428	.052459	.1008826	.1551283	34284.11	.6060465	.0628436	.436072	.2658285	1	.3939535	.0295889
"056138"	"CA"	31.25	15	48	6953.51	2.985044	.0282579	.028225	.1066846	.2077155	29433.39	.6552646	.0504592	.3611784	.3017148	1	.3447354	.0050421
"056098"	"CA"	0	0	98	5372.647	2.897762	.0261771	.0289614	.1112776	.1800958	32937.46	.6653039	.0475005	.426963	.2763865	1	.3346961	.0049118
"056109"	"CA"	0	0	91	5396.21	2.929453	.0287402	.0253631	.110805	.1884701	30721.03	.6458206	.0494648	.4186789	.2820188	1	.3541794	.0019707
"055887"	"CA"	0	0	99	6907.542	3.004054	.0399945	.0433105	.0983432	.2059411	34160.4	.532318	.0966645	.3846639	.277906	1	.467682	.0269388
"555682"	"CA"	0	0	86	2907.943	2.840211	.0073122	.0086064	.0811115	.2650352	26573.55	.7239509	.0254084	.499103	.3110628	1	.2760491	.001432
"065120"	"CO"	0	0	100	4921.333	2.78381	.0344392	.0365278	.0794719	.1234415	36390.59	.8354055	.0378696	.5853528	.2984915	1	.1645945	.0414948
"065358"	"CO"	0	0	120	4661.833	2.659726	.0315764	.0327583	.0929267	.1246195	37098.44	.851766	.0327543	.649802	.2780404	1	.148234	.0329908
"065416"	"CO"	0	0	96	4412.086	2.73753	.0300971	.03486	.0836979	.1081515	39742.2	.850671	.0306877	.6565614	.275798	1	.149329	.0328078
"065283"	"CO"	0	0	105	4669.083	2.884912	.0347081	.0357493	.0929596	.1485555	36025.47	.8080118	.0641202	.5576964	.3062175	1	.1919882	.0364772
"065193"	"CO"	0	0	101	5080.149	2.793987	.0279058	.0345752	.0986635	.1430871	36595.84	.8073565	.0606623	.5804557	.2964427	1	.1926435	.0194327
"065318"	"CO"	0	0	95	5328.08	3.114976	.0385697	.0326642	.1132383	.1665829	34554.18	.7558951	.0953974	.4488424	.3393209	1	.2441049	.0352446
"06A172"	"CO"	0	0	103														
"065108"	"CO"	0	0	160	4933.216	2.873249	.0293939	.0344997	.0916048	.1385203	35306.33	.8329213	.0376896	.5674868	.306266	1	.1670787	.0241904
"065240"	"CO"	0	0	108	3471.25	2.895315	.0182183	.0196612	.0682478	.1416439	35747.58	.8663679	.025518	.5952241	.3230495	1	.1336321	.0440264
"065196"	"CO"	0	0	162	5122.339	2.821229	.0365732	.0390413	.0845643	.131052	36731.58	.8339921	.0395782	.5880668	.2963805	1	.1660079	.0329754
"065430"	"CO"	0	0	92														
"065238"	"CO"	0	0	242	4562.107	2.877708	.0260833	.0305171	.098898	.1245768	36482.48	.8490582	.0330243	.6102355	.2948511	1	.1509418	.0273691
"065337"	"CO"	0	0	88	6086.195	2.850042	.0530776	.0476546	.0939782	.1614946	34764.96	.696133	.1254501	.4724035	.3076725	1	.303867	.0281718
"065380"	"CO"	13.88889	25	180	5308.796	2.750568	.0377922	.0362212	.0822471	.1223205	39716.46	.7726539	.0759922	.6118342	.2710628	1	.2273461	.0210328
"065378"	"CO"	0	0	109	2877.915	2.895988	.0118972	.0145353	.0791603	.1447388	35341.88	.8672858	.0257494	.5890248	.3319326	1	.1327142	.0313392
"065388"	"CO"	0	0	58	5612.25	2.712698	.0409174	.0406994	.0857152	.1427564	37054.73	.7308613	.1057992	.5706252	.2793964	1	.2691387	.0268869
"065383"	"CO"	0	0	25	4946.977	2.767293	.0344853	.0363854	.0892935	.1266393	37608.32	.8366209	.0393172	.6125572	.2866225	1	.1633791	.0367059
"065001"	"CO"	0	0	108	6433.615	2.764598	.0472217	.0450204	.089751	.1475356	34692.27	.6687587	.1381814	.5143598	.2885517	1	.3312413	.0320807
"065234"	"CO"	0	0	60	664.0674	2.531489	.0076551	.0053959	.1224141	.229836	21605.98	.8799915	.0176854	.4950747	.3027799	1	.1200085	.0014456
"065239"	"CO"	0	0	70	833.7941	2.483493	.0073664	.0056082	.1144128	.2253864	21392.8	.8653004	.0157663	.4875904	.2914308	1	.1346996	.0023731
"065362"	"CO"	0	0	45	6308.045	2.637717	.0433902	.04448	.0806859	.1453745	37037.8	.719723	.1016122	.5699075	.2700935	1	.280277	.0324641
"065176"	"CO"	0	0	110	5892.888	2.77075	.0567211	.052034	.0929869	.1789145	33923.19	.630995	.1587885	.4520102	.3019525	1	.369005	.0317225
"065345"	"CO"	6.422018	7	109	5506.5	2.643258	.0396717	.0390754	.0808227	.1045688	40950	.7885994	.0718743	.6525248	.2563557	1	.2114006	.0229241
"065223"	"CO"	6.779661	8	118	6214.331	2.687794	.0532992	.0485493	.0863414	.151405	36102.94	.7153228	.1242086	.5313225	.2859619	1	.2846772	.0364621
"065077"	"CO"	0	0	82	5616.052	2.543661	.0322797	.0390565	.077288	.11013	43651.8	.8310979	.0554473	.6972954	.2446105	1	.1689021	.0180009
"065395"	"CO"	0	0	25	5386.228	2.627324	.0426964	.0425184	.0852726	.1322537	39564.06	.7896163	.0750169	.6401485	.2621216	1	.2103837	.025341
"065124"	"CO"	14.28572	19	133	6342.829	2.549223	.0567886	.0523993	.0853774	.1529947	37736.18	.7357819	.1091129	.58366	.2679209	1	.2642181	.0300014
"065208"	"CO"	0	0	81	5168.774	2.61438	.0393094	.040955	.0836191	.1383124	41712.88	.809034	.0647209	.6705108	.2540819	1	.190966	.0187312
"065332"	"CO"	0	0	166	5097.524	2.727843	.0381172	.0374977	.0845642	.1322102	37162.95	.7258139	.1095747	.5798589	.2796978	1	.2741861	.025084
"065320"	"CO"	11.42857	4	35	5013.95	2.556482	.0407561	.0457898	.0698538	.1184592	39186.96	.8467129	.0385602	.6779535	.2604733	1	.1532871	.0294688
"065303"	"CO"	0	0	135	5252.88	2.723575	.0385271	.0376687	.0873005	.1174888	39013.6	.7060626	.1157772	.5761036	.2701437	1	.2939374	.0310313
"065419"	"CO"	0	0	96														
"065266"	"CO"	8.333334	10	120	5379.07	2.702082	.0446523	.0425406	.079064	.1134613	39645.18	.7546164	.0904875	.6093917	.2666608	1	.2453836	.0291782
"065259"	"CO"	0	0	133	4880.135	2.636864	.0386847	.0399687	.0763101	.1065928	40554.4	.7823068	.0744112	.652947	.2568998	1	.2176932	.0224363
"065203"	"CO"	4.736842	9	190	4923.139	2.557763	.0353646	.0391259	.0826227	.1126756	38190.21	.8295608	.046894	.674872	.2602967	1	.1704392	.0229828
"065376"	"CO"	5.555556	5	90	5005.535	2.61505	.0355376	.0378774	.0820725	.1156038	41635.41	.7973242	.0702151	.6659712	.2511022	1	.2026758	.0227126
"065322"	"CO"	14.0625	18	128	6367.424	2.604888	.0557393	.0533021	.0963174	.1507938	37475.94	.7453642	.0932914	.5854614	.2715209	1	.2546358	.0337605
"065146"	"CO"	16.51376	36	218	5755.606	2.736862	.0436219	.0415615	.0953555	.1432328	36313.65	.6977888	.1262833	.5458165	.2824963	1	.3022112	.0267143
"065370"	"CO"	0	0	120	4232.859	2.603114	.0327794	.0381701	.0761204	.0920095	43930.02	.8588799	.0341356	.7483453	.2392619	1	.1411201	.0171583
